10.1621/nHAplbKZVf.1,,,,,,,,,,,
,,,,,,,,,,,
ID,Family,Physiological System,Organ,Species,Gene,Percentile,Discovery Rate,GMFC,cPValue,DOI,
1922613,Mineralocorticoid receptor,ALL,ALL,House Mouse,Mcrip2,99.56,0.409090909,1.259355743,1.11469E-12,10.1621/nHAplbKZVf.1,
1917082,Mineralocorticoid receptor,ALL,ALL,House Mouse,Fzd1,99.55,0.38,1.314873671,1.28681E-12,10.1621/nHAplbKZVf.1,
1928272,Mineralocorticoid receptor,ALL,ALL,House Mouse,Pik3r1,99.55,0.38,1.403888261,1.28681E-12,10.1621/nHAplbKZVf.1,
1926646,Mineralocorticoid receptor,ALL,ALL,House Mouse,Nfkbiz,99.55,0.38,1.391806777,1.28681E-12,10.1621/nHAplbKZVf.1,
1940094,Mineralocorticoid receptor,ALL,ALL,House Mouse,Arrdc3,99.54,0.435897436,1.820168121,1.34537E-12,10.1621/nHAplbKZVf.1,
1925225,Mineralocorticoid receptor,ALL,ALL,House Mouse,Fam43a,99.54,0.4,1.369078529,1.77015E-12,10.1621/nHAplbKZVf.1,
1921230,Mineralocorticoid receptor,ALL,ALL,House Mouse,Tsr1,99.53,0.37254902,1.223061651,1.95385E-12,10.1621/nHAplbKZVf.1,
1925891,Mineralocorticoid receptor,ALL,ALL,House Mouse,Hunk,99.53,0.414634146,1.43579792,3.62984E-12,10.1621/nHAplbKZVf.1,
1922504,Mineralocorticoid receptor,ALL,ALL,House Mouse,Omd,99.52,0.382978723,1.692121568,4.27891E-12,10.1621/nHAplbKZVf.1,
1933919,Mineralocorticoid receptor,ALL,ALL,House Mouse,Gadd45b,99.52,0.382978723,1.7528278,4.27891E-12,10.1621/nHAplbKZVf.1,
1925843,Mineralocorticoid receptor,ALL,ALL,House Mouse,Lrg1,99.52,0.382978723,1.940798374,4.27891E-12,10.1621/nHAplbKZVf.1,
1934182,Mineralocorticoid receptor,ALL,ALL,House Mouse,Phyhd1,99.51,0.404761905,1.571276339,5.81128E-12,10.1621/nHAplbKZVf.1,
1934793,Mineralocorticoid receptor,ALL,ALL,House Mouse,Ube2g2,99.51,0.404761905,1.338625285,5.81128E-12,10.1621/nHAplbKZVf.1,
1928257,Mineralocorticoid receptor,ALL,ALL,House Mouse,Nedd9,99.5,0.375,1.491262927,6.52335E-12,10.1621/nHAplbKZVf.1,
1929897,Mineralocorticoid receptor,ALL,ALL,House Mouse,Aldh1a7,99.5,0.375,1.344405706,6.52335E-12,10.1621/nHAplbKZVf.1,
1927071,Mineralocorticoid receptor,ALL,ALL,House Mouse,Lrrc8d,99.49,0.432432432,1.329061295,7.15283E-12,10.1621/nHAplbKZVf.1,
1910159,Mineralocorticoid receptor,ALL,ALL,House Mouse,Sdc4,99.47,0.367346939,1.316163119,9.82484E-12,10.1621/nHAplbKZVf.1,
1931530,Mineralocorticoid receptor,ALL,ALL,House Mouse,Cxcr4,99.47,0.367346939,1.519557852,9.82484E-12,10.1621/nHAplbKZVf.1,
1927450,Mineralocorticoid receptor,ALL,ALL,House Mouse,Ell2,99.47,0.367346939,1.353998646,9.82484E-12,10.1621/nHAplbKZVf.1,
1924953,Mineralocorticoid receptor,ALL,ALL,House Mouse,Nek7,99.47,0.367346939,1.294233381,9.82484E-12,10.1621/nHAplbKZVf.1,
1923354,Mineralocorticoid receptor,ALL,ALL,House Mouse,Cxcl10,99.47,0.367346939,1.739029625,9.82484E-12,10.1621/nHAplbKZVf.1,
1922506,Mineralocorticoid receptor,ALL,ALL,House Mouse,Sphk1,99.47,0.367346939,1.456648859,9.82484E-12,10.1621/nHAplbKZVf.1,
1919424,Mineralocorticoid receptor,ALL,ALL,House Mouse,Gstm2,99.47,0.367346939,1.309946439,9.82484E-12,10.1621/nHAplbKZVf.1,
1916042,Mineralocorticoid receptor,ALL,ALL,House Mouse,Lpar1,99.47,0.367346939,1.36688924,9.82484E-12,10.1621/nHAplbKZVf.1,
1910247,Mineralocorticoid receptor,ALL,ALL,House Mouse,Ptgds,99.47,0.367346939,1.556138362,9.82484E-12,10.1621/nHAplbKZVf.1,
1922616,Mineralocorticoid receptor,ALL,ALL,House Mouse,Chchd4,99.44,0.386363636,1.240093007,1.42239E-11,10.1621/nHAplbKZVf.1,
1931656,Mineralocorticoid receptor,ALL,ALL,House Mouse,Zfp189,99.44,0.386363636,1.326110283,1.42239E-11,10.1621/nHAplbKZVf.1,
1930809,Mineralocorticoid receptor,ALL,ALL,House Mouse,Cdc42ep3,99.44,0.386363636,1.42073234,1.42239E-11,10.1621/nHAplbKZVf.1,
1910999,Mineralocorticoid receptor,ALL,ALL,House Mouse,Dbt,99.43,0.36,1.218501565,1.46275E-11,10.1621/nHAplbKZVf.1,
1934744,Mineralocorticoid receptor,ALL,ALL,House Mouse,Per2,99.43,0.36,1.393661107,1.46275E-11,10.1621/nHAplbKZVf.1,
1932182,Mineralocorticoid receptor,ALL,ALL,House Mouse,Gclm,99.43,0.36,1.241098052,1.46275E-11,10.1621/nHAplbKZVf.1,
1929064,Mineralocorticoid receptor,ALL,ALL,House Mouse,Cpeb2,99.43,0.36,1.386579828,1.46275E-11,10.1621/nHAplbKZVf.1,
1922880,Mineralocorticoid receptor,ALL,ALL,House Mouse,Jade2,99.41,0.41025641,1.506851372,1.90316E-11,10.1621/nHAplbKZVf.1,
1942343,Mineralocorticoid receptor,ALL,ALL,House Mouse,2810459M11Rik,99.41,0.41025641,1.441508641,1.90316E-11,10.1621/nHAplbKZVf.1,
1934357,Mineralocorticoid receptor,ALL,ALL,House Mouse,Crispld2,99.41,0.41025641,1.496910828,1.90316E-11,10.1621/nHAplbKZVf.1,
1931184,Mineralocorticoid receptor,ALL,ALL,House Mouse,Dtx4,99.41,0.41025641,1.261310754,1.90316E-11,10.1621/nHAplbKZVf.1,
1929509,Mineralocorticoid receptor,ALL,ALL,House Mouse,Megf9,99.41,0.41025641,1.573236837,1.90316E-11,10.1621/nHAplbKZVf.1,
1923824,Mineralocorticoid receptor,ALL,ALL,House Mouse,Ciart,99.41,0.41025641,1.644501823,1.90316E-11,10.1621/nHAplbKZVf.1,
1921152,Mineralocorticoid receptor,ALL,ALL,House Mouse,Atp1b1,99.39,0.352941176,1.489912099,2.15404E-11,10.1621/nHAplbKZVf.1,
1923436,Mineralocorticoid receptor,ALL,ALL,House Mouse,Fbxo32,99.38,0.377777778,1.574525155,2.17851E-11,10.1621/nHAplbKZVf.1,
1930717,Mineralocorticoid receptor,ALL,ALL,House Mouse,Rgcc,99.38,0.377777778,1.43062468,2.17851E-11,10.1621/nHAplbKZVf.1,
1933546,Mineralocorticoid receptor,ALL,ALL,House Mouse,Klhl29,99.38,0.441176471,1.489382334,2.27873E-11,10.1621/nHAplbKZVf.1,
1921170,Mineralocorticoid receptor,ALL,ALL,House Mouse,Marcks,99.37,0.346153846,1.311522426,3.13912E-11,10.1621/nHAplbKZVf.1,
1920439,Mineralocorticoid receptor,ALL,ALL,House Mouse,Aif1,99.37,0.361702128,1.427659603,4.91676E-11,10.1621/nHAplbKZVf.1,
1920515,Mineralocorticoid receptor,ALL,ALL,House Mouse,Gadd45a,99.37,0.361702128,1.519507035,4.91676E-11,10.1621/nHAplbKZVf.1,
1927711,Mineralocorticoid receptor,ALL,ALL,House Mouse,Arhgef26,99.36,0.416666667,1.454396047,6.21273E-11,10.1621/nHAplbKZVf.1,
1940879,Mineralocorticoid receptor,ALL,ALL,House Mouse,Fitm2,99.36,0.416666667,1.218660459,6.21273E-11,10.1621/nHAplbKZVf.1,
1929575,Mineralocorticoid receptor,ALL,ALL,House Mouse,Fnip2,99.36,0.416666667,1.48090552,6.21273E-11,10.1621/nHAplbKZVf.1,
1919587,Mineralocorticoid receptor,ALL,ALL,House Mouse,Crym,99.34,0.354166667,1.341123569,7.25532E-11,10.1621/nHAplbKZVf.1,
1931518,Mineralocorticoid receptor,ALL,ALL,House Mouse,Crybg1,99.34,0.354166667,1.306053918,7.25532E-11,10.1621/nHAplbKZVf.1,
1921426,Mineralocorticoid receptor,ALL,ALL,House Mouse,Tango2,99.34,0.354166667,1.342474049,7.25532E-11,10.1621/nHAplbKZVf.1,
1921278,Mineralocorticoid receptor,ALL,ALL,House Mouse,Hbegf,99.34,0.354166667,1.319868209,7.25532E-11,10.1621/nHAplbKZVf.1,
1920298,Mineralocorticoid receptor,ALL,ALL,House Mouse,Myc,99.34,0.354166667,1.297102588,7.25532E-11,10.1621/nHAplbKZVf.1,
1937770,Mineralocorticoid receptor,ALL,ALL,House Mouse,Eva1c,99.33,0.380952381,1.305361903,7.27648E-11,10.1621/nHAplbKZVf.1,
1931134,Mineralocorticoid receptor,ALL,ALL,House Mouse,Pdp1,99.32,0.405405405,1.366556845,9.96099E-11,10.1621/nHAplbKZVf.1,
1909252,Mineralocorticoid receptor,ALL,ALL,House Mouse,Ccl2,99.28,0.346938776,1.588329797,1.05878E-10,10.1621/nHAplbKZVf.1,
1929910,Mineralocorticoid receptor,ALL,ALL,House Mouse,Klf10,99.28,0.346938776,1.370111686,1.05878E-10,10.1621/nHAplbKZVf.1,
1926638,Mineralocorticoid receptor,ALL,ALL,House Mouse,Bcl6,99.28,0.346938776,1.521580507,1.05878E-10,10.1621/nHAplbKZVf.1,
1925851,Mineralocorticoid receptor,ALL,ALL,House Mouse,Ypel3,99.28,0.346938776,1.294786546,1.05878E-10,10.1621/nHAplbKZVf.1,
1925761,Mineralocorticoid receptor,ALL,ALL,House Mouse,Herpud1,99.28,0.346938776,1.255150539,1.05878E-10,10.1621/nHAplbKZVf.1,
1922109,Mineralocorticoid receptor,ALL,ALL,House Mouse,Socs3,99.28,0.346938776,1.583809511,1.05878E-10,10.1621/nHAplbKZVf.1,
1921321,Mineralocorticoid receptor,ALL,ALL,House Mouse,Nfyb,99.28,0.346938776,1.252886179,1.05878E-10,10.1621/nHAplbKZVf.1,
1920598,Mineralocorticoid receptor,ALL,ALL,House Mouse,Arg2,99.28,0.346938776,1.703128614,1.05878E-10,10.1621/nHAplbKZVf.1,
1919453,Mineralocorticoid receptor,ALL,ALL,House Mouse,Hdc,99.28,0.346938776,1.534462216,1.05878E-10,10.1621/nHAplbKZVf.1,
1918095,Mineralocorticoid receptor,ALL,ALL,House Mouse,Carhsp1,99.28,0.346938776,1.200330666,1.05878E-10,10.1621/nHAplbKZVf.1,
1914537,Mineralocorticoid receptor,ALL,ALL,House Mouse,Efnb1,99.28,0.346938776,1.281004084,1.05878E-10,10.1621/nHAplbKZVf.1,
1913567,Mineralocorticoid receptor,ALL,ALL,House Mouse,Ranbp9,99.28,0.346938776,1.342119508,1.05878E-10,10.1621/nHAplbKZVf.1,
1912053,Mineralocorticoid receptor,ALL,ALL,House Mouse,Maff,99.28,0.346938776,1.56626607,1.05878E-10,10.1621/nHAplbKZVf.1,
1911130,Mineralocorticoid receptor,ALL,ALL,House Mouse,Aco2,99.28,0.346938776,1.186336299,1.05878E-10,10.1621/nHAplbKZVf.1,
1911058,Mineralocorticoid receptor,ALL,ALL,House Mouse,Ada,99.28,0.346938776,1.667714587,1.05878E-10,10.1621/nHAplbKZVf.1,
1910964,Mineralocorticoid receptor,ALL,ALL,House Mouse,Rrm2,99.28,0.346938776,1.490213095,1.05878E-10,10.1621/nHAplbKZVf.1,
1910354,Mineralocorticoid receptor,ALL,ALL,House Mouse,Selenoh,99.28,0.346938776,1.246268085,1.05878E-10,10.1621/nHAplbKZVf.1,
1925174,Mineralocorticoid receptor,ALL,ALL,House Mouse,Apbb3,99.24,0.372093023,1.367128186,1.10457E-10,10.1621/nHAplbKZVf.1,
