10.1621/KJBzdZDiD4.1,,,,,,,,,,,
,,,,,,,,,,,
ID,Family,Physiological System,Organ,Species,Gene,Percentile,Discovery Rate,GMFC,cPValue,DOI,
1755733,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Aqp4,99.81,0.666666667,1.233495177,1.61235E-08,10.1621/KJBzdZDiD4.1,
1755163,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Orm1,99.81,0.666666667,1.245774393,1.61235E-08,10.1621/KJBzdZDiD4.1,
1754250,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Saa3,99.81,0.666666667,1.586599088,1.61235E-08,10.1621/KJBzdZDiD4.1,
1754198,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Mafg,99.81,0.666666667,1.267185441,1.61235E-08,10.1621/KJBzdZDiD4.1,
1753831,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Nrg4,99.81,0.666666667,1.295025593,1.61235E-08,10.1621/KJBzdZDiD4.1,
1753108,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Acnat2,99.81,0.666666667,1.634160811,1.61235E-08,10.1621/KJBzdZDiD4.1,
1752982,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Foxq1,99.81,0.666666667,1.67956378,1.61235E-08,10.1621/KJBzdZDiD4.1,
1752754,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,G6pc,99.81,0.666666667,1.572932368,1.61235E-08,10.1621/KJBzdZDiD4.1,
1752376,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Wfdc21,99.81,0.666666667,1.329553788,1.61235E-08,10.1621/KJBzdZDiD4.1,
1751560,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ecm1,99.81,0.666666667,1.369156837,1.61235E-08,10.1621/KJBzdZDiD4.1,
1751463,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Rdh9,99.81,0.666666667,1.753190758,1.61235E-08,10.1621/KJBzdZDiD4.1,
1751235,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Rnase4,99.81,0.666666667,1.52588041,1.61235E-08,10.1621/KJBzdZDiD4.1,
1750741,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Il18bp,99.81,0.666666667,1.193876001,1.61235E-08,10.1621/KJBzdZDiD4.1,
1750412,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Pls3,99.81,0.666666667,1.218782748,1.61235E-08,10.1621/KJBzdZDiD4.1,
1750080,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Rab34,99.81,0.666666667,1.413542282,1.61235E-08,10.1621/KJBzdZDiD4.1,
1748802,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Eppk1,99.81,0.666666667,1.564302893,1.61235E-08,10.1621/KJBzdZDiD4.1,
1748755,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ddc,99.81,0.666666667,1.337071726,1.61235E-08,10.1621/KJBzdZDiD4.1,
1748484,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Asgr2,99.81,0.666666667,1.286943252,1.61235E-08,10.1621/KJBzdZDiD4.1,
1747731,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Pla2g15,99.81,0.666666667,1.223440594,1.61235E-08,10.1621/KJBzdZDiD4.1,
1747420,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Gsta4,99.81,0.666666667,1.475551991,1.61235E-08,10.1621/KJBzdZDiD4.1,
1746690,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Cyp2c55,99.81,0.666666667,1.968845356,1.61235E-08,10.1621/KJBzdZDiD4.1,
1746055,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Sec14l2,99.81,0.666666667,1.206465575,1.61235E-08,10.1621/KJBzdZDiD4.1,
1686748,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Elovl5,99.81,0.666666667,1.308273641,1.61235E-08,10.1621/KJBzdZDiD4.1,
1677234,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Nadk,99.81,0.666666667,1.188254073,1.61235E-08,10.1621/KJBzdZDiD4.1,
1677226,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ass1,99.81,0.666666667,1.349384161,1.61235E-08,10.1621/KJBzdZDiD4.1,
1745591,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Me1,99.68,0.7,1.608444847,8.1984E-08,10.1621/KJBzdZDiD4.1,
1749088,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Tmem185a,99.68,0.7,1.119978412,8.1984E-08,10.1621/KJBzdZDiD4.1,
1746432,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Usp18,99.68,0.7,1.255877572,8.1984E-08,10.1621/KJBzdZDiD4.1,
1752193,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Tmem176a,99.66,0.636363636,1.345692331,2.15614E-07,10.1621/KJBzdZDiD4.1,
1753605,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Parp9,99.66,0.636363636,1.20368777,2.15614E-07,10.1621/KJBzdZDiD4.1,
1749620,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ifih1,99.64,0.75,1.166934337,4.0082E-07,10.1621/KJBzdZDiD4.1,
1757747,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Kdr,99.64,0.75,1.217562044,4.0082E-07,10.1621/KJBzdZDiD4.1,
1749987,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Xlr3a,99.64,0.75,1.692449655,4.0082E-07,10.1621/KJBzdZDiD4.1,
1745389,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Gmppb,99.35,0.583333333,1.15775768,4.949E-07,10.1621/KJBzdZDiD4.1,
1759167,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Hhex,99.35,0.583333333,1.241044483,4.949E-07,10.1621/KJBzdZDiD4.1,
1758877,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Lrg1,99.35,0.583333333,1.510590685,4.949E-07,10.1621/KJBzdZDiD4.1,
1758863,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Pdk4,99.35,0.583333333,1.5559958,4.949E-07,10.1621/KJBzdZDiD4.1,
1758658,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Slc46a3,99.35,0.583333333,1.712243662,4.949E-07,10.1621/KJBzdZDiD4.1,
1758620,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Pbld2,99.35,0.583333333,1.328977069,4.949E-07,10.1621/KJBzdZDiD4.1,
1758381,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Nr1i2,99.35,0.583333333,1.333404243,4.949E-07,10.1621/KJBzdZDiD4.1,
1758369,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Enpp5,99.35,0.583333333,1.224100326,4.949E-07,10.1621/KJBzdZDiD4.1,
1758353,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,St3gal4,99.35,0.583333333,1.239388887,4.949E-07,10.1621/KJBzdZDiD4.1,
1758228,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Adh4,99.35,0.583333333,1.695893455,4.949E-07,10.1621/KJBzdZDiD4.1,
1758052,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Prss8,99.35,0.583333333,1.201884224,4.949E-07,10.1621/KJBzdZDiD4.1,
1757803,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Tgm1,99.35,0.583333333,1.262887666,4.949E-07,10.1621/KJBzdZDiD4.1,
1757714,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Saa2,99.35,0.583333333,3.39213824,4.949E-07,10.1621/KJBzdZDiD4.1,
1757706,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,C6,99.35,0.583333333,1.433039876,4.949E-07,10.1621/KJBzdZDiD4.1,
1757683,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Pcolce,99.35,0.583333333,1.194636405,4.949E-07,10.1621/KJBzdZDiD4.1,
1757509,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ppp1r3c,99.35,0.583333333,1.449103914,4.949E-07,10.1621/KJBzdZDiD4.1,
1757206,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,F7,99.35,0.583333333,1.18494501,4.949E-07,10.1621/KJBzdZDiD4.1,
1757128,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Usp2,99.35,0.583333333,1.554234909,4.949E-07,10.1621/KJBzdZDiD4.1,
1756878,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Tceal9,99.35,0.583333333,1.182760381,4.949E-07,10.1621/KJBzdZDiD4.1,
1756523,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Igfbp3,99.35,0.583333333,1.303196582,4.949E-07,10.1621/KJBzdZDiD4.1,
1756471,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Serpina3m,99.35,0.583333333,1.349459699,4.949E-07,10.1621/KJBzdZDiD4.1,
1755946,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Rhob,99.35,0.583333333,1.197867441,4.949E-07,10.1621/KJBzdZDiD4.1,
1755876,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,2700097O09Rik,99.35,0.583333333,1.317462161,4.949E-07,10.1621/KJBzdZDiD4.1,
1755807,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Crybg1,99.35,0.583333333,1.183450732,4.949E-07,10.1621/KJBzdZDiD4.1,
1755544,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Il17rb,99.35,0.583333333,1.237809668,4.949E-07,10.1621/KJBzdZDiD4.1,
1755426,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Aifm1,99.35,0.583333333,1.18151077,4.949E-07,10.1621/KJBzdZDiD4.1,
1755371,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Bok,99.35,0.583333333,1.255035817,4.949E-07,10.1621/KJBzdZDiD4.1,
1754476,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ctgf,99.35,0.583333333,1.527764134,4.949E-07,10.1621/KJBzdZDiD4.1,
1754261,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Serpinh1,99.35,0.583333333,1.329351779,4.949E-07,10.1621/KJBzdZDiD4.1,
1753762,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Pglyrp2,99.35,0.583333333,1.193951757,4.949E-07,10.1621/KJBzdZDiD4.1,
1753706,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Apcs,99.35,0.583333333,1.792062233,4.949E-07,10.1621/KJBzdZDiD4.1,
1753375,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Fam126a,99.35,0.583333333,1.213917842,4.949E-07,10.1621/KJBzdZDiD4.1,
1753320,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Gne,99.35,0.583333333,1.282850378,4.949E-07,10.1621/KJBzdZDiD4.1,
1752884,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Orm2,99.35,0.583333333,2.421616378,4.949E-07,10.1621/KJBzdZDiD4.1,
1752746,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Fhl1,99.35,0.583333333,1.364412923,4.949E-07,10.1621/KJBzdZDiD4.1,
1752539,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Lpin2,99.35,0.583333333,1.21984734,4.949E-07,10.1621/KJBzdZDiD4.1,
1752536,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Fggy,99.35,0.583333333,1.173911847,4.949E-07,10.1621/KJBzdZDiD4.1,
1752531,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Creld2,99.35,0.583333333,1.264758894,4.949E-07,10.1621/KJBzdZDiD4.1,
1752468,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,S100a9,99.35,0.583333333,1.372720395,4.949E-07,10.1621/KJBzdZDiD4.1,
1752461,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Slc3a1,99.35,0.583333333,1.534440069,4.949E-07,10.1621/KJBzdZDiD4.1,
1752378,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Plk3,99.35,0.583333333,1.902550524,4.949E-07,10.1621/KJBzdZDiD4.1,
1752242,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Rarres2,99.35,0.583333333,1.760661492,4.949E-07,10.1621/KJBzdZDiD4.1,
1751961,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Hlx,99.35,0.583333333,1.143511241,4.949E-07,10.1621/KJBzdZDiD4.1,
1751943,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Igfbp1,99.35,0.583333333,1.668868199,4.949E-07,10.1621/KJBzdZDiD4.1,
1751873,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Slc8b1,99.35,0.583333333,1.309120316,4.949E-07,10.1621/KJBzdZDiD4.1,
1751584,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Man2a1,99.35,0.583333333,1.179474672,4.949E-07,10.1621/KJBzdZDiD4.1,
1751546,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ctnnbl1,99.35,0.583333333,1.448116364,4.949E-07,10.1621/KJBzdZDiD4.1,
1751325,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Tm4sf4,99.35,0.583333333,1.23922034,4.949E-07,10.1621/KJBzdZDiD4.1,
1751236,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Uox,99.35,0.583333333,1.165512236,4.949E-07,10.1621/KJBzdZDiD4.1,
1750684,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Coq8b,99.35,0.583333333,1.206088964,4.949E-07,10.1621/KJBzdZDiD4.1,
1750079,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Sparc,99.35,0.583333333,1.494509573,4.949E-07,10.1621/KJBzdZDiD4.1,
1750068,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Socs3,99.35,0.583333333,1.56545886,4.949E-07,10.1621/KJBzdZDiD4.1,
1749789,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Sh3bp2,99.35,0.583333333,1.161608865,4.949E-07,10.1621/KJBzdZDiD4.1,
1749758,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Chchd10,99.35,0.583333333,1.129181783,4.949E-07,10.1621/KJBzdZDiD4.1,
1749669,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Col4a1,99.35,0.583333333,1.281860002,4.949E-07,10.1621/KJBzdZDiD4.1,
1749552,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Fads1,99.35,0.583333333,1.240707257,4.949E-07,10.1621/KJBzdZDiD4.1,
1749513,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Cygb,99.35,0.583333333,1.231553568,4.949E-07,10.1621/KJBzdZDiD4.1,
1749203,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Emp1,99.35,0.583333333,1.363997692,4.949E-07,10.1621/KJBzdZDiD4.1,
1748761,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ttc39c,99.35,0.583333333,1.516070749,4.949E-07,10.1621/KJBzdZDiD4.1,
1748697,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Slc25a25,99.35,0.583333333,1.352057998,4.949E-07,10.1621/KJBzdZDiD4.1,
1748115,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Pigr,99.35,0.583333333,1.824548549,4.949E-07,10.1621/KJBzdZDiD4.1,
1747745,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Bicc1,99.35,0.583333333,1.250182339,4.949E-07,10.1621/KJBzdZDiD4.1,
1747585,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Prtn3,99.35,0.583333333,1.585465065,4.949E-07,10.1621/KJBzdZDiD4.1,
1747452,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Gstm2,99.35,0.583333333,1.481254961,4.949E-07,10.1621/KJBzdZDiD4.1,
1747097,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Rhpn2,99.35,0.583333333,1.256597296,4.949E-07,10.1621/KJBzdZDiD4.1,
1747023,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Fam89a,99.35,0.583333333,1.429461966,4.949E-07,10.1621/KJBzdZDiD4.1,
1746950,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,2010003K11Rik,99.35,0.583333333,1.344251626,4.949E-07,10.1621/KJBzdZDiD4.1,
1746932,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Fgl1,99.35,0.583333333,1.42286143,4.949E-07,10.1621/KJBzdZDiD4.1,
1746859,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Fdps,99.35,0.583333333,1.323190833,4.949E-07,10.1621/KJBzdZDiD4.1,
1746337,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Abcb11,99.35,0.583333333,1.416025775,4.949E-07,10.1621/KJBzdZDiD4.1,
1745808,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Tuba8,99.35,0.583333333,1.322114864,4.949E-07,10.1621/KJBzdZDiD4.1,
1745573,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ppl,99.35,0.583333333,1.283552176,4.949E-07,10.1621/KJBzdZDiD4.1,
1745492,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Parp14,99.35,0.583333333,1.235736918,4.949E-07,10.1621/KJBzdZDiD4.1,
1746447,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Nfil3,99.07,0.6,1.386434278,2.75458E-06,10.1621/KJBzdZDiD4.1,
1685797,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Atox1,98.41,0.5,1.203458579,1.11078E-05,10.1621/KJBzdZDiD4.1,
1759407,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Vim,98.41,0.5,1.273860862,1.11078E-05,10.1621/KJBzdZDiD4.1,
1759002,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ces1e,98.41,0.5,1.468777647,1.11078E-05,10.1621/KJBzdZDiD4.1,
1758896,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Crip2,98.41,0.5,1.285547504,1.11078E-05,10.1621/KJBzdZDiD4.1,
1758848,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Mmp13,98.41,0.5,1.307699315,1.11078E-05,10.1621/KJBzdZDiD4.1,
1758692,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Esam,98.41,0.5,1.192843151,1.11078E-05,10.1621/KJBzdZDiD4.1,
1758659,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Fitm1,98.41,0.5,1.509957451,1.11078E-05,10.1621/KJBzdZDiD4.1,
1758642,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Slc22a7,98.41,0.5,1.329268505,1.11078E-05,10.1621/KJBzdZDiD4.1,
1758640,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Thnsl2,98.41,0.5,1.271943432,1.11078E-05,10.1621/KJBzdZDiD4.1,
1758588,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Sult1c2,98.41,0.5,1.352522551,1.11078E-05,10.1621/KJBzdZDiD4.1,
1758372,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ero1lb,98.41,0.5,1.260569344,1.11078E-05,10.1621/KJBzdZDiD4.1,
1758342,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Lims2,98.41,0.5,1.203857986,1.11078E-05,10.1621/KJBzdZDiD4.1,
1758117,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Stab2,98.41,0.5,1.147328744,1.11078E-05,10.1621/KJBzdZDiD4.1,
1758091,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,S100a8,98.41,0.5,1.483690915,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757980,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ethe1,98.41,0.5,1.205793747,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757758,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Abhd14b,98.41,0.5,1.162945952,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757743,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Pipox,98.41,0.5,1.186011573,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757739,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,S1pr5,98.41,0.5,1.22342532,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757697,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,F2r,98.41,0.5,1.2964187,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757696,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Adrb2,98.41,0.5,1.270299871,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757627,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Plscr1,98.41,0.5,1.237554781,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757474,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Cyp4a12a,98.41,0.5,1.775169307,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757332,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Gfra1,98.41,0.5,1.210342838,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757204,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Saa4,98.41,0.5,1.350202961,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757182,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Irf2,98.41,0.5,1.210537838,1.11078E-05,10.1621/KJBzdZDiD4.1,
1757104,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Igtp,98.41,0.5,1.345636322,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756820,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,St3gal5,98.41,0.5,1.331453155,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756645,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Anxa5,98.41,0.5,1.282060088,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756631,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ceacam1,98.41,0.5,1.167147328,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756621,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Cd74,98.41,0.5,1.345405701,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756580,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ces1f,98.41,0.5,1.482318596,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756533,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Msmo1,98.41,0.5,1.374570911,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756468,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Pdgfra,98.41,0.5,1.159069268,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756407,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Elovl3,98.41,0.5,2.421863309,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756371,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Invs,98.41,0.5,1.118034371,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756297,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Cenpm,98.41,0.5,1.186309644,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756290,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Dbp,98.41,0.5,1.764001611,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756218,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Egr1,98.41,0.5,1.648983868,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756060,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Kyat3,98.41,0.5,1.338681995,1.11078E-05,10.1621/KJBzdZDiD4.1,
1756018,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Slc39a4,98.41,0.5,1.193921098,1.11078E-05,10.1621/KJBzdZDiD4.1,
1755872,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Pgp,98.41,0.5,1.139260478,1.11078E-05,10.1621/KJBzdZDiD4.1,
1755660,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Rhbdf1,98.41,0.5,1.162093008,1.11078E-05,10.1621/KJBzdZDiD4.1,
1755638,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ar,98.41,0.5,1.271621997,1.11078E-05,10.1621/KJBzdZDiD4.1,
1755630,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Nt5e,98.41,0.5,1.23414666,1.11078E-05,10.1621/KJBzdZDiD4.1,
1755605,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Hspb1,98.41,0.5,1.326875444,1.11078E-05,10.1621/KJBzdZDiD4.1,
1755600,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Ak4,98.41,0.5,1.255409595,1.11078E-05,10.1621/KJBzdZDiD4.1,
1755527,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Pnpla3,98.41,0.5,1.370331573,1.11078E-05,10.1621/KJBzdZDiD4.1,
1755472,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Cxcl1,98.41,0.5,2.20755455,1.11078E-05,10.1621/KJBzdZDiD4.1,
1755353,Farnesoid X receptor (FXR),ALL,ALL,House Mouse,Cyp17a1,98.41,0.5,1.917372555,1.11078E-05,10.1621/KJBzdZDiD4.1,
