10.1621/bzZQTlQOpH.1,,,,,,,,,,,
,,,,,,,,,,,
ID,Family,Physiological System,Organ,Species,Gene,Percentile,Discovery Rate,GMFC,cPValue,DOI,
1544128,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Acaa1a,99.57,0.402366864,1.350559496,3.76998E-43,10.1621/bzZQTlQOpH.1,
1510466,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Ormdl3,99.56,0.4,1.244523283,5.97406E-43,10.1621/bzZQTlQOpH.1,
1541807,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Xdh,99.56,0.4,1.33632695,5.97406E-43,10.1621/bzZQTlQOpH.1,
1511210,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Hal,99.56,0.4,1.495493536,5.97406E-43,10.1621/bzZQTlQOpH.1,
1477370,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Tmed5,99.55,0.422077922,1.437469698,6.89064E-43,10.1621/bzZQTlQOpH.1,
1483596,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Pmm1,99.55,0.422077922,1.496928918,6.89064E-43,10.1621/bzZQTlQOpH.1,
1475282,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Uck1,99.53,0.397660819,1.325848969,9.42997E-43,10.1621/bzZQTlQOpH.1,
1544896,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Acads,99.53,0.397660819,1.281639198,9.42997E-43,10.1621/bzZQTlQOpH.1,
1539557,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Cdo1,99.53,0.397660819,1.384193217,9.42997E-43,10.1621/bzZQTlQOpH.1,
1519205,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Cited2,99.53,0.397660819,1.380939076,9.42997E-43,10.1621/bzZQTlQOpH.1,
1515237,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Enc1,99.53,0.397660819,1.487364061,9.42997E-43,10.1621/bzZQTlQOpH.1,
1479581,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Pnpla2,99.53,0.397660819,1.422202534,9.42997E-43,10.1621/bzZQTlQOpH.1,
1475287,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Bcl2l13,99.53,0.397660819,1.260391272,9.42997E-43,10.1621/bzZQTlQOpH.1,
1521415,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Emc9,99.52,0.419354839,1.278732107,1.12835E-42,10.1621/bzZQTlQOpH.1,
1515861,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Chchd4,99.51,0.416666667,1.245877791,1.83918E-42,10.1621/bzZQTlQOpH.1,
1475899,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Ap3s1,99.51,0.396449704,1.24434151,4.78515E-42,10.1621/bzZQTlQOpH.1,
1511936,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Lamb3,99.51,0.418300654,1.609819519,5.82359E-42,10.1621/bzZQTlQOpH.1,
1473619,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Cox6b2,99.5,0.394117647,1.71200345,7.50922E-42,10.1621/bzZQTlQOpH.1,
1517519,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Pex14,99.5,0.394117647,1.233132416,7.50922E-42,10.1621/bzZQTlQOpH.1,
1515925,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Unc119,99.49,0.391812865,1.338148279,1.17394E-41,10.1621/bzZQTlQOpH.1,
1535884,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Smoc1,99.49,0.391812865,1.295325751,1.17394E-41,10.1621/bzZQTlQOpH.1,
1516624,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Tmem97,99.49,0.391812865,1.226751312,1.17394E-41,10.1621/bzZQTlQOpH.1,
1538934,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Fcf1,99.48,0.457364341,1.229559008,1.5264E-41,10.1621/bzZQTlQOpH.1,
1480850,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Dhrs7b,99.48,0.389534884,1.273622879,1.82841E-41,10.1621/bzZQTlQOpH.1,
1477785,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Iba57,99.47,0.495495495,1.299815954,3.23592E-41,10.1621/bzZQTlQOpH.1,
1474320,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Ces1d,99.47,0.390532544,1.631861335,5.92665E-41,10.1621/bzZQTlQOpH.1,
1518375,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Gadd45b,99.46,0.405063291,1.65261279,6.34676E-41,10.1621/bzZQTlQOpH.1,
1473868,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Cyp2c70,99.46,0.396341463,1.530143176,7.83103E-41,10.1621/bzZQTlQOpH.1,
1480048,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Abcg2,99.46,0.396341463,1.386093436,7.83103E-41,10.1621/bzZQTlQOpH.1,
1473950,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Rab30,99.45,0.411764706,1.935737619,7.88479E-41,10.1621/bzZQTlQOpH.1,
1517424,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Ier2,99.45,0.411764706,1.386304598,7.88479E-41,10.1621/bzZQTlQOpH.1,
1478679,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Slc27a1,99.45,0.411764706,1.544485732,7.88479E-41,10.1621/bzZQTlQOpH.1,
1478021,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Cela1,99.45,0.411764706,1.469029591,7.88479E-41,10.1621/bzZQTlQOpH.1,
1483048,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Sult1a1,99.44,0.388235294,1.497970431,9.21125E-41,10.1621/bzZQTlQOpH.1,
1519789,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Nhp2,99.43,0.393939394,1.26302305,1.22857E-40,10.1621/bzZQTlQOpH.1,
1473636,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Paqr7,99.42,0.385964912,1.451520969,1.42633E-40,10.1621/bzZQTlQOpH.1,
1483052,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Tmem147,99.42,0.385964912,1.204833222,1.42633E-40,10.1621/bzZQTlQOpH.1,
1478987,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Reep6,99.42,0.385964912,1.377309946,1.42633E-40,10.1621/bzZQTlQOpH.1,
1475870,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Gamt,99.42,0.385964912,1.302170389,1.42633E-40,10.1621/bzZQTlQOpH.1,
1475343,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Arl4a,99.42,0.385964912,1.395437609,1.42633E-40,10.1621/bzZQTlQOpH.1,
1545429,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Map1lc3a,99.41,0.38372093,1.234974508,2.20057E-40,10.1621/bzZQTlQOpH.1,
1543187,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Lrtm1,99.4,0.449612403,1.607267212,2.41494E-40,10.1621/bzZQTlQOpH.1,
1475371,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Qpct,99.39,0.403846154,1.457827269,3.24175E-40,10.1621/bzZQTlQOpH.1,
1511175,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Pla1a,99.39,0.403846154,1.362627245,3.24175E-40,10.1621/bzZQTlQOpH.1,
1482301,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Ttc39c,99.39,0.403846154,1.335466327,3.24175E-40,10.1621/bzZQTlQOpH.1,
1480056,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Fgf21,99.39,0.403846154,1.768413096,3.24175E-40,10.1621/bzZQTlQOpH.1,
1512708,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Slc37a4,99.38,0.386904762,1.309343518,4.63525E-40,10.1621/bzZQTlQOpH.1,
1522277,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Rdh16,99.38,0.386904762,1.447658082,4.63525E-40,10.1621/bzZQTlQOpH.1,
1480776,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Acot2,99.37,0.417808219,1.776886974,4.90749E-40,10.1621/bzZQTlQOpH.1,
1521327,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Abcd3,99.37,0.392638037,1.301408297,6.21567E-40,10.1621/bzZQTlQOpH.1,
1482503,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Cxxc5,99.37,0.384615385,1.266473935,7.16186E-40,10.1621/bzZQTlQOpH.1,
1482679,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Atp10d,99.36,0.462809917,1.503119189,7.26371E-40,10.1621/bzZQTlQOpH.1,
1541238,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Usp18,99.36,0.390243902,1.453569591,9.69251E-40,10.1621/bzZQTlQOpH.1,
1521413,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Aspa,99.35,0.405228758,1.466036487,1.0394E-39,10.1621/bzZQTlQOpH.1,
1474517,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Agt,99.33,0.380116959,1.372321266,1.69113E-39,10.1621/bzZQTlQOpH.1,
1538831,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Rbp1,99.33,0.380116959,1.48439029,1.69113E-39,10.1621/bzZQTlQOpH.1,
1519022,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Gpd2,99.33,0.380116959,1.400452654,1.69113E-39,10.1621/bzZQTlQOpH.1,
1519003,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Ndufb3,99.33,0.380116959,1.23037104,1.69113E-39,10.1621/bzZQTlQOpH.1,
1517438,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Grpel1,99.33,0.380116959,1.220918739,1.69113E-39,10.1621/bzZQTlQOpH.1,
1513527,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Il18,99.33,0.380116959,1.343590149,1.69113E-39,10.1621/bzZQTlQOpH.1,
1512684,Peroxisome proliferator-activated receptors,ALL,ALL,House Mouse,Sdc2,99.33,0.380116959,1.279890973,1.69113E-39,10.1621/bzZQTlQOpH.1,
