10.1621/eKFA8s5YRX.1,,,,,,,,,,,
,,,,,,,,,,,
ID,Family,Physiological System,Organ,Species,Gene,Percentile,Discovery Rate,GMFC,cPValue,DOI,
2032556,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Rrs1,99.54,0.388888889,1.173099412,1.5228E-05,10.1621/eKFA8s5YRX.1,
2032189,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Cd83,99.54,0.388888889,1.560074534,1.5228E-05,10.1621/eKFA8s5YRX.1,
2032105,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Nqo1,99.54,0.388888889,1.257061385,1.5228E-05,10.1621/eKFA8s5YRX.1,
2031735,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Sat1,99.54,0.388888889,1.248366734,1.5228E-05,10.1621/eKFA8s5YRX.1,
2031695,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Tars,99.54,0.388888889,1.268880601,1.5228E-05,10.1621/eKFA8s5YRX.1,
2030972,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Plbd1,99.54,0.388888889,1.219077575,1.5228E-05,10.1621/eKFA8s5YRX.1,
2030939,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Tmem176a,99.54,0.388888889,1.478905857,1.5228E-05,10.1621/eKFA8s5YRX.1,
2030163,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Fkbp11,99.54,0.388888889,1.363966582,1.5228E-05,10.1621/eKFA8s5YRX.1,
2029937,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Spsb1,99.54,0.388888889,1.454129171,1.5228E-05,10.1621/eKFA8s5YRX.1,
2029186,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Got1,99.54,0.388888889,1.416321822,1.5228E-05,10.1621/eKFA8s5YRX.1,
2029182,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Hck,99.54,0.388888889,1.513557965,1.5228E-05,10.1621/eKFA8s5YRX.1,
2028887,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Arrb1,99.54,0.388888889,1.18383723,1.5228E-05,10.1621/eKFA8s5YRX.1,
2028368,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Hoxb4,99.54,0.388888889,1.801232706,1.5228E-05,10.1621/eKFA8s5YRX.1,
2028273,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Odc1,99.54,0.388888889,1.234867366,1.5228E-05,10.1621/eKFA8s5YRX.1,
2027799,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Gng10,99.54,0.388888889,1.286176866,1.5228E-05,10.1621/eKFA8s5YRX.1,
2027660,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Bche,99.54,0.388888889,1.384086285,1.5228E-05,10.1621/eKFA8s5YRX.1,
2027468,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Pros1,99.54,0.388888889,1.258623729,1.5228E-05,10.1621/eKFA8s5YRX.1,
2026991,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Nr1d2,99.54,0.388888889,1.254677341,1.5228E-05,10.1621/eKFA8s5YRX.1,
2048875,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Adgrg5,99.44,0.625,1.686296692,1.54049E-05,10.1621/eKFA8s5YRX.1,
2051086,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Optn,99.44,0.625,1.458935277,1.54049E-05,10.1621/eKFA8s5YRX.1,
2049915,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Glt1d1,99.44,0.625,1.357934861,1.54049E-05,10.1621/eKFA8s5YRX.1,
2039923,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Camk1,99.35,0.461538462,1.414310235,1.97497E-05,10.1621/eKFA8s5YRX.1,
2052138,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Ttc23,99.35,0.461538462,1.202561352,1.97497E-05,10.1621/eKFA8s5YRX.1,
2051804,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Fanci,99.35,0.461538462,1.267446221,1.97497E-05,10.1621/eKFA8s5YRX.1,
2051797,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,1810055G02Rik,99.35,0.461538462,1.369879611,1.97497E-05,10.1621/eKFA8s5YRX.1,
2051688,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Pnpla3,99.35,0.461538462,1.558758184,1.97497E-05,10.1621/eKFA8s5YRX.1,
2051655,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Dnajc12,99.35,0.461538462,1.424966155,1.97497E-05,10.1621/eKFA8s5YRX.1,
2051375,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Khdrbs3,99.35,0.461538462,1.263103442,1.97497E-05,10.1621/eKFA8s5YRX.1,
2048068,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Pigp,99.35,0.461538462,1.35489066,1.97497E-05,10.1621/eKFA8s5YRX.1,
2047794,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Dgat2,99.35,0.461538462,1.280857625,1.97497E-05,10.1621/eKFA8s5YRX.1,
2047453,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Farp1,99.35,0.461538462,1.324603855,1.97497E-05,10.1621/eKFA8s5YRX.1,
2046577,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Mical2,99.35,0.461538462,1.437507826,1.97497E-05,10.1621/eKFA8s5YRX.1,
2046335,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Trim24,99.35,0.461538462,1.377356409,1.97497E-05,10.1621/eKFA8s5YRX.1,
2046188,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Rhbg,99.35,0.461538462,1.537267393,1.97497E-05,10.1621/eKFA8s5YRX.1,
2046177,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Abhd6,99.35,0.461538462,1.237178332,1.97497E-05,10.1621/eKFA8s5YRX.1,
2046168,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Ier5l,99.35,0.461538462,1.429954522,1.97497E-05,10.1621/eKFA8s5YRX.1,
2045728,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Tcim,99.35,0.461538462,1.643470149,1.97497E-05,10.1621/eKFA8s5YRX.1,
2045442,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Aqp3,99.35,0.461538462,1.464769298,1.97497E-05,10.1621/eKFA8s5YRX.1,
2044635,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Echdc3,99.35,0.461538462,1.395380052,1.97497E-05,10.1621/eKFA8s5YRX.1,
2044609,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Cyp39a1,99.35,0.461538462,1.570102818,1.97497E-05,10.1621/eKFA8s5YRX.1,
2044351,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Pnpla7,99.35,0.461538462,1.339432073,1.97497E-05,10.1621/eKFA8s5YRX.1,
2044330,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Zadh2,99.35,0.461538462,1.625509295,1.97497E-05,10.1621/eKFA8s5YRX.1,
2044299,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Fign,99.35,0.461538462,1.565253192,1.97497E-05,10.1621/eKFA8s5YRX.1,
2043839,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Abhd2,99.35,0.461538462,1.331055526,1.97497E-05,10.1621/eKFA8s5YRX.1,
2043836,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Egln3,99.35,0.461538462,1.461708917,1.97497E-05,10.1621/eKFA8s5YRX.1,
2043401,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,A230050P20Rik,99.35,0.461538462,1.24784303,1.97497E-05,10.1621/eKFA8s5YRX.1,
2043199,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Ano10,99.35,0.461538462,1.195402731,1.97497E-05,10.1621/eKFA8s5YRX.1,
2043180,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Cyp2c23,99.35,0.461538462,1.76432063,1.97497E-05,10.1621/eKFA8s5YRX.1,
