10.1621/AMjW8Lrezy.1,,,,,,,,,,,
,,,,,,,,,,,
ID,Family,Physiological System,Organ,Species,Gene,Percentile,Discovery Rate,GMFC,cPValue,DOI,
1765043,Estrogen-related receptors,ALL,ALL,House Mouse,Gpc3,99.79,0.611111111,1.712732489,1.11929E-10,10.1621/AMjW8Lrezy.1,
1760770,Estrogen-related receptors,ALL,ALL,House Mouse,Slc2a3,99.79,0.611111111,2.358717177,1.11929E-10,10.1621/AMjW8Lrezy.1,
1755270,Estrogen-related receptors,ALL,ALL,House Mouse,Prps1,99.79,0.611111111,1.394897938,1.11929E-10,10.1621/AMjW8Lrezy.1,
1782196,Estrogen-related receptors,ALL,ALL,House Mouse,Inhbb,99.77,0.666666667,2.173455164,2.32445E-10,10.1621/AMjW8Lrezy.1,
1762981,Estrogen-related receptors,ALL,ALL,House Mouse,Emilin2,99.75,0.75,1.636636885,3.74276E-10,10.1621/AMjW8Lrezy.1,
1777303,Estrogen-related receptors,ALL,ALL,House Mouse,Nob1,99.75,0.75,1.436020463,3.74276E-10,10.1621/AMjW8Lrezy.1,
1770228,Estrogen-related receptors,ALL,ALL,House Mouse,Fgfr1op,99.75,0.75,1.409452765,3.74276E-10,10.1621/AMjW8Lrezy.1,
1768065,Estrogen-related receptors,ALL,ALL,House Mouse,Rgma,99.75,0.75,2.055269275,3.74276E-10,10.1621/AMjW8Lrezy.1,
1766076,Estrogen-related receptors,ALL,ALL,House Mouse,Fmnl2,99.75,0.75,1.356988062,3.74276E-10,10.1621/AMjW8Lrezy.1,
1745664,Estrogen-related receptors,ALL,ALL,House Mouse,Podxl,99.58,0.625,1.896657376,5.91736E-10,10.1621/AMjW8Lrezy.1,
1787767,Estrogen-related receptors,ALL,ALL,House Mouse,Pla2g10,99.58,0.625,2.184271955,5.91736E-10,10.1621/AMjW8Lrezy.1,
1786852,Estrogen-related receptors,ALL,ALL,House Mouse,Gadd45g,99.58,0.625,1.689238047,5.91736E-10,10.1621/AMjW8Lrezy.1,
1786762,Estrogen-related receptors,ALL,ALL,House Mouse,Rhob,99.58,0.625,1.662204444,5.91736E-10,10.1621/AMjW8Lrezy.1,
1785832,Estrogen-related receptors,ALL,ALL,House Mouse,Josd2,99.58,0.625,1.291919429,5.91736E-10,10.1621/AMjW8Lrezy.1,
1785823,Estrogen-related receptors,ALL,ALL,House Mouse,Rhou,99.58,0.625,1.454571226,5.91736E-10,10.1621/AMjW8Lrezy.1,
1784861,Estrogen-related receptors,ALL,ALL,House Mouse,Cpxm1,99.58,0.625,1.497049461,5.91736E-10,10.1621/AMjW8Lrezy.1,
1783942,Estrogen-related receptors,ALL,ALL,House Mouse,Got1,99.58,0.625,1.456873166,5.91736E-10,10.1621/AMjW8Lrezy.1,
1782908,Estrogen-related receptors,ALL,ALL,House Mouse,Dhcr7,99.58,0.625,1.41044842,5.91736E-10,10.1621/AMjW8Lrezy.1,
1781994,Estrogen-related receptors,ALL,ALL,House Mouse,Mmp17,99.58,0.625,1.643334496,5.91736E-10,10.1621/AMjW8Lrezy.1,
1781980,Estrogen-related receptors,ALL,ALL,House Mouse,Upp1,99.58,0.625,2.082952517,5.91736E-10,10.1621/AMjW8Lrezy.1,
1781903,Estrogen-related receptors,ALL,ALL,House Mouse,Trp53inp2,99.58,0.625,1.62186169,5.91736E-10,10.1621/AMjW8Lrezy.1,
1780096,Estrogen-related receptors,ALL,ALL,House Mouse,Smad3,99.58,0.625,1.386959267,5.91736E-10,10.1621/AMjW8Lrezy.1,
1778146,Estrogen-related receptors,ALL,ALL,House Mouse,Idh2,99.58,0.625,1.721975696,5.91736E-10,10.1621/AMjW8Lrezy.1,
1777192,Estrogen-related receptors,ALL,ALL,House Mouse,Dlk1,99.58,0.625,2.355995308,5.91736E-10,10.1621/AMjW8Lrezy.1,
1777106,Estrogen-related receptors,ALL,ALL,House Mouse,Pdlim3,99.58,0.625,1.414678199,5.91736E-10,10.1621/AMjW8Lrezy.1,
1775328,Estrogen-related receptors,ALL,ALL,House Mouse,H6pd,99.58,0.625,1.441854892,5.91736E-10,10.1621/AMjW8Lrezy.1,
1774397,Estrogen-related receptors,ALL,ALL,House Mouse,Mrpl12,99.58,0.625,1.27162418,5.91736E-10,10.1621/AMjW8Lrezy.1,
1772357,Estrogen-related receptors,ALL,ALL,House Mouse,Vegfc,99.58,0.625,1.630785767,5.91736E-10,10.1621/AMjW8Lrezy.1,
1771825,Estrogen-related receptors,ALL,ALL,House Mouse,P4ha1,99.58,0.625,1.540991638,5.91736E-10,10.1621/AMjW8Lrezy.1,
1771787,Estrogen-related receptors,ALL,ALL,House Mouse,Smagp,99.58,0.625,2.139544428,5.91736E-10,10.1621/AMjW8Lrezy.1,
1770166,Estrogen-related receptors,ALL,ALL,House Mouse,Gstz1,99.58,0.625,1.362741586,5.91736E-10,10.1621/AMjW8Lrezy.1,
1769781,Estrogen-related receptors,ALL,ALL,House Mouse,Gstt1,99.58,0.625,1.470362476,5.91736E-10,10.1621/AMjW8Lrezy.1,
1769755,Estrogen-related receptors,ALL,ALL,House Mouse,Hmgn5,99.58,0.625,1.443524969,5.91736E-10,10.1621/AMjW8Lrezy.1,
1768821,Estrogen-related receptors,ALL,ALL,House Mouse,Hes6,99.58,0.625,1.39335018,5.91736E-10,10.1621/AMjW8Lrezy.1,
1768757,Estrogen-related receptors,ALL,ALL,House Mouse,Sipa1l2,99.58,0.625,1.302690725,5.91736E-10,10.1621/AMjW8Lrezy.1,
1768563,Estrogen-related receptors,ALL,ALL,House Mouse,Uqcrc1,99.58,0.625,1.204565594,5.91736E-10,10.1621/AMjW8Lrezy.1,
1768368,Estrogen-related receptors,ALL,ALL,House Mouse,Prr13,99.58,0.625,1.339440985,5.91736E-10,10.1621/AMjW8Lrezy.1,
1768307,Estrogen-related receptors,ALL,ALL,House Mouse,Gamt,99.58,0.625,1.725220186,5.91736E-10,10.1621/AMjW8Lrezy.1,
1767957,Estrogen-related receptors,ALL,ALL,House Mouse,Rrp12,99.58,0.625,1.777460879,5.91736E-10,10.1621/AMjW8Lrezy.1,
1766686,Estrogen-related receptors,ALL,ALL,House Mouse,Gap43,99.58,0.625,2.331994403,5.91736E-10,10.1621/AMjW8Lrezy.1,
1765746,Estrogen-related receptors,ALL,ALL,House Mouse,Gna15,99.58,0.625,1.462515232,5.91736E-10,10.1621/AMjW8Lrezy.1,
1765575,Estrogen-related receptors,ALL,ALL,House Mouse,Cldn5,99.58,0.625,1.457697981,5.91736E-10,10.1621/AMjW8Lrezy.1,
1764989,Estrogen-related receptors,ALL,ALL,House Mouse,Igfbp5,99.58,0.625,3.327126967,5.91736E-10,10.1621/AMjW8Lrezy.1,
1764759,Estrogen-related receptors,ALL,ALL,House Mouse,Irgm2,99.58,0.625,1.718008118,5.91736E-10,10.1621/AMjW8Lrezy.1,
1764157,Estrogen-related receptors,ALL,ALL,House Mouse,Psmd8,99.58,0.625,1.223573528,5.91736E-10,10.1621/AMjW8Lrezy.1,
1763951,Estrogen-related receptors,ALL,ALL,House Mouse,B3galnt1,99.58,0.625,1.468419141,5.91736E-10,10.1621/AMjW8Lrezy.1,
1763575,Estrogen-related receptors,ALL,ALL,House Mouse,Tdrp,99.58,0.625,1.527487266,5.91736E-10,10.1621/AMjW8Lrezy.1,
1763520,Estrogen-related receptors,ALL,ALL,House Mouse,Lama5,99.58,0.625,1.73384932,5.91736E-10,10.1621/AMjW8Lrezy.1,
1763399,Estrogen-related receptors,ALL,ALL,House Mouse,1810037I17Rik,99.58,0.625,1.41941356,5.91736E-10,10.1621/AMjW8Lrezy.1,
1763238,Estrogen-related receptors,ALL,ALL,House Mouse,Endog,99.58,0.625,1.289635116,5.91736E-10,10.1621/AMjW8Lrezy.1,
1763147,Estrogen-related receptors,ALL,ALL,House Mouse,Cox7a1,99.58,0.625,1.608948779,5.91736E-10,10.1621/AMjW8Lrezy.1,
1763108,Estrogen-related receptors,ALL,ALL,House Mouse,Impa2,99.58,0.625,1.649184905,5.91736E-10,10.1621/AMjW8Lrezy.1,
1763068,Estrogen-related receptors,ALL,ALL,House Mouse,Cdkn1c,99.58,0.625,2.08705477,5.91736E-10,10.1621/AMjW8Lrezy.1,
1762783,Estrogen-related receptors,ALL,ALL,House Mouse,Plpp3,99.58,0.625,1.284165547,5.91736E-10,10.1621/AMjW8Lrezy.1,
1761819,Estrogen-related receptors,ALL,ALL,House Mouse,Trim47,99.58,0.625,1.438726839,5.91736E-10,10.1621/AMjW8Lrezy.1,
1761748,Estrogen-related receptors,ALL,ALL,House Mouse,Arhgef3,99.58,0.625,1.491604875,5.91736E-10,10.1621/AMjW8Lrezy.1,
1761681,Estrogen-related receptors,ALL,ALL,House Mouse,Irs1,99.58,0.625,1.381293517,5.91736E-10,10.1621/AMjW8Lrezy.1,
1761598,Estrogen-related receptors,ALL,ALL,House Mouse,Lmo4,99.58,0.625,1.43053374,5.91736E-10,10.1621/AMjW8Lrezy.1,
1761455,Estrogen-related receptors,ALL,ALL,House Mouse,Kdelr3,99.58,0.625,2.23972575,5.91736E-10,10.1621/AMjW8Lrezy.1,
1761408,Estrogen-related receptors,ALL,ALL,House Mouse,Ddit3,99.58,0.625,2.101861222,5.91736E-10,10.1621/AMjW8Lrezy.1,
1760322,Estrogen-related receptors,ALL,ALL,House Mouse,Car3,99.58,0.625,1.768088656,5.91736E-10,10.1621/AMjW8Lrezy.1,
1759722,Estrogen-related receptors,ALL,ALL,House Mouse,Nrep,99.58,0.625,1.847918579,5.91736E-10,10.1621/AMjW8Lrezy.1,
1758802,Estrogen-related receptors,ALL,ALL,House Mouse,Dkk3,99.58,0.625,1.798140437,5.91736E-10,10.1621/AMjW8Lrezy.1,
1757066,Estrogen-related receptors,ALL,ALL,House Mouse,Fah,99.58,0.625,1.303211268,5.91736E-10,10.1621/AMjW8Lrezy.1,
1757041,Estrogen-related receptors,ALL,ALL,House Mouse,Ly6a,99.58,0.625,1.887295157,5.91736E-10,10.1621/AMjW8Lrezy.1,
1756184,Estrogen-related receptors,ALL,ALL,House Mouse,Fam69b,99.58,0.625,1.384200512,5.91736E-10,10.1621/AMjW8Lrezy.1,
1756178,Estrogen-related receptors,ALL,ALL,House Mouse,Igtp,99.58,0.625,1.535835537,5.91736E-10,10.1621/AMjW8Lrezy.1,
1755313,Estrogen-related receptors,ALL,ALL,House Mouse,Acot7,99.58,0.625,1.304833502,5.91736E-10,10.1621/AMjW8Lrezy.1,
1751760,Estrogen-related receptors,ALL,ALL,House Mouse,Nme4,99.58,0.625,1.406914628,5.91736E-10,10.1621/AMjW8Lrezy.1,
1750898,Estrogen-related receptors,ALL,ALL,House Mouse,Htra1,99.58,0.625,1.431722931,5.91736E-10,10.1621/AMjW8Lrezy.1,
1750011,Estrogen-related receptors,ALL,ALL,House Mouse,Coq7,99.58,0.625,1.414736956,5.91736E-10,10.1621/AMjW8Lrezy.1,
1749158,Estrogen-related receptors,ALL,ALL,House Mouse,Id3,99.58,0.625,1.800708493,5.91736E-10,10.1621/AMjW8Lrezy.1,
1747411,Estrogen-related receptors,ALL,ALL,House Mouse,Emp1,99.58,0.625,1.418970127,5.91736E-10,10.1621/AMjW8Lrezy.1,
1747409,Estrogen-related receptors,ALL,ALL,House Mouse,Rab32,99.58,0.625,1.494309741,5.91736E-10,10.1621/AMjW8Lrezy.1,
1747397,Estrogen-related receptors,ALL,ALL,House Mouse,Mrpl4,99.58,0.625,1.223719739,5.91736E-10,10.1621/AMjW8Lrezy.1,
1746510,Estrogen-related receptors,ALL,ALL,House Mouse,Cd164,99.58,0.625,1.351924396,5.91736E-10,10.1621/AMjW8Lrezy.1,
1752587,Estrogen-related receptors,ALL,ALL,House Mouse,Armcx2,99.38,0.588235294,1.463610488,1.37191E-09,10.1621/AMjW8Lrezy.1,
1784873,Estrogen-related receptors,ALL,ALL,House Mouse,Twist2,99.38,0.588235294,1.911664869,1.37191E-09,10.1621/AMjW8Lrezy.1,
1782998,Estrogen-related receptors,ALL,ALL,House Mouse,Serpinh1,99.38,0.588235294,1.762224845,1.37191E-09,10.1621/AMjW8Lrezy.1,
1780228,Estrogen-related receptors,ALL,ALL,House Mouse,Anxa3,99.38,0.588235294,1.707646055,1.37191E-09,10.1621/AMjW8Lrezy.1,
1779100,Estrogen-related receptors,ALL,ALL,House Mouse,Psmg2,99.38,0.588235294,1.325680022,1.37191E-09,10.1621/AMjW8Lrezy.1,
1778096,Estrogen-related receptors,ALL,ALL,House Mouse,Capg,99.38,0.588235294,1.360036449,1.37191E-09,10.1621/AMjW8Lrezy.1,
1776348,Estrogen-related receptors,ALL,ALL,House Mouse,Zdhhc9,99.38,0.588235294,1.46812895,1.37191E-09,10.1621/AMjW8Lrezy.1,
1768783,Estrogen-related receptors,ALL,ALL,House Mouse,Fntb,99.38,0.588235294,1.390241637,1.37191E-09,10.1621/AMjW8Lrezy.1,
1768372,Estrogen-related receptors,ALL,ALL,House Mouse,Cela1,99.38,0.588235294,1.427809796,1.37191E-09,10.1621/AMjW8Lrezy.1,
1767520,Estrogen-related receptors,ALL,ALL,House Mouse,Postn,99.38,0.588235294,1.52309566,1.37191E-09,10.1621/AMjW8Lrezy.1,
1766695,Estrogen-related receptors,ALL,ALL,House Mouse,Lyz2,99.38,0.588235294,2.168583771,1.37191E-09,10.1621/AMjW8Lrezy.1,
1765877,Estrogen-related receptors,ALL,ALL,House Mouse,Tagln,99.38,0.588235294,1.680966951,1.37191E-09,10.1621/AMjW8Lrezy.1,
1765612,Estrogen-related receptors,ALL,ALL,House Mouse,Gstt2,99.38,0.588235294,1.831552098,1.37191E-09,10.1621/AMjW8Lrezy.1,
1764732,Estrogen-related receptors,ALL,ALL,House Mouse,Lsp1,99.38,0.588235294,1.935294949,1.37191E-09,10.1621/AMjW8Lrezy.1,
1764259,Estrogen-related receptors,ALL,ALL,House Mouse,Il13ra1,99.38,0.588235294,1.715302674,1.37191E-09,10.1621/AMjW8Lrezy.1,
1763476,Estrogen-related receptors,ALL,ALL,House Mouse,Col6a2,99.38,0.588235294,1.637189001,1.37191E-09,10.1621/AMjW8Lrezy.1,
1761045,Estrogen-related receptors,ALL,ALL,House Mouse,Slc44a2,99.38,0.588235294,1.310003887,1.37191E-09,10.1621/AMjW8Lrezy.1,
1755268,Estrogen-related receptors,ALL,ALL,House Mouse,Scarb1,99.38,0.588235294,1.342447653,1.37191E-09,10.1621/AMjW8Lrezy.1,
1773545,Estrogen-related receptors,ALL,ALL,House Mouse,2410006H16Rik,99.33,0.8,1.478274791,1.60508E-09,10.1621/AMjW8Lrezy.1,
1773577,Estrogen-related receptors,ALL,ALL,House Mouse,Lonrf1,99.33,0.8,1.364775379,1.60508E-09,10.1621/AMjW8Lrezy.1,
1757914,Estrogen-related receptors,ALL,ALL,House Mouse,Ets2,99.3,0.555555556,1.557964356,2.94689E-09,10.1621/AMjW8Lrezy.1,
1772491,Estrogen-related receptors,ALL,ALL,House Mouse,Snrpd3,99.3,0.555555556,1.398376976,2.94689E-09,10.1621/AMjW8Lrezy.1,
1770956,Estrogen-related receptors,ALL,ALL,House Mouse,Cry2,99.3,0.555555556,1.374518943,2.94689E-09,10.1621/AMjW8Lrezy.1,
1762230,Estrogen-related receptors,ALL,ALL,House Mouse,Cxcl12,99.3,0.555555556,1.539148219,2.94689E-09,10.1621/AMjW8Lrezy.1,
1762204,Estrogen-related receptors,ALL,ALL,House Mouse,Pim3,99.3,0.555555556,1.537067524,2.94689E-09,10.1621/AMjW8Lrezy.1,
1761969,Estrogen-related receptors,ALL,ALL,House Mouse,Pla2g7,99.3,0.555555556,1.452101898,2.94689E-09,10.1621/AMjW8Lrezy.1,
1761703,Estrogen-related receptors,ALL,ALL,House Mouse,Thy1,99.3,0.555555556,1.580634763,2.94689E-09,10.1621/AMjW8Lrezy.1,
1760223,Estrogen-related receptors,ALL,ALL,House Mouse,Rasip1,99.3,0.555555556,1.456573707,2.94689E-09,10.1621/AMjW8Lrezy.1,
1763358,Estrogen-related receptors,ALL,ALL,House Mouse,Ildr1,99.24,0.642857143,1.510717428,3.10677E-09,10.1621/AMjW8Lrezy.1,
1786006,Estrogen-related receptors,ALL,ALL,House Mouse,Dtd1,99.24,0.642857143,1.580740125,3.10677E-09,10.1621/AMjW8Lrezy.1,
1785096,Estrogen-related receptors,ALL,ALL,House Mouse,Sfn,99.24,0.642857143,2.341471786,3.10677E-09,10.1621/AMjW8Lrezy.1,
1785084,Estrogen-related receptors,ALL,ALL,House Mouse,Sesn1,99.24,0.642857143,1.276909047,3.10677E-09,10.1621/AMjW8Lrezy.1,
1785081,Estrogen-related receptors,ALL,ALL,House Mouse,Arxes2,99.24,0.642857143,1.596133249,3.10677E-09,10.1621/AMjW8Lrezy.1,
1781188,Estrogen-related receptors,ALL,ALL,House Mouse,Vgll4,99.24,0.642857143,1.347790599,3.10677E-09,10.1621/AMjW8Lrezy.1,
1779300,Estrogen-related receptors,ALL,ALL,House Mouse,Smarca1,99.24,0.642857143,1.485488496,3.10677E-09,10.1621/AMjW8Lrezy.1,
1779000,Estrogen-related receptors,ALL,ALL,House Mouse,Igsf10,99.24,0.642857143,2.134742829,3.10677E-09,10.1621/AMjW8Lrezy.1,
1778209,Estrogen-related receptors,ALL,ALL,House Mouse,Fuom,99.24,0.642857143,1.26361427,3.10677E-09,10.1621/AMjW8Lrezy.1,
1775264,Estrogen-related receptors,ALL,ALL,House Mouse,Fetub,99.24,0.642857143,1.330279626,3.10677E-09,10.1621/AMjW8Lrezy.1,
1775260,Estrogen-related receptors,ALL,ALL,House Mouse,Rhox9,99.24,0.642857143,2.301565591,3.10677E-09,10.1621/AMjW8Lrezy.1,
1772653,Estrogen-related receptors,ALL,ALL,House Mouse,Ptpmt1,99.24,0.642857143,1.28127264,3.10677E-09,10.1621/AMjW8Lrezy.1,
1770446,Estrogen-related receptors,ALL,ALL,House Mouse,Gm1673,99.24,0.642857143,1.603528105,3.10677E-09,10.1621/AMjW8Lrezy.1,
1769049,Estrogen-related receptors,ALL,ALL,House Mouse,Psors1c2,99.24,0.642857143,1.379328578,3.10677E-09,10.1621/AMjW8Lrezy.1,
1767741,Estrogen-related receptors,ALL,ALL,House Mouse,Gngt2,99.24,0.642857143,1.411301038,3.10677E-09,10.1621/AMjW8Lrezy.1,
1766416,Estrogen-related receptors,ALL,ALL,House Mouse,Slc19a2,99.24,0.642857143,1.343906835,3.10677E-09,10.1621/AMjW8Lrezy.1,
1766376,Estrogen-related receptors,ALL,ALL,House Mouse,Fam46a,99.24,0.642857143,1.579752651,3.10677E-09,10.1621/AMjW8Lrezy.1,
1765923,Estrogen-related receptors,ALL,ALL,House Mouse,Lmcd1,99.24,0.642857143,1.631874068,3.10677E-09,10.1621/AMjW8Lrezy.1,
1764217,Estrogen-related receptors,ALL,ALL,House Mouse,Lims2,99.24,0.642857143,1.697288589,3.10677E-09,10.1621/AMjW8Lrezy.1,
1763393,Estrogen-related receptors,ALL,ALL,House Mouse,Ube2e2,99.19,0.6,1.321453004,7.41826E-09,10.1621/AMjW8Lrezy.1,
1770898,Estrogen-related receptors,ALL,ALL,House Mouse,Lpxn,99.19,0.6,2.126376519,7.41826E-09,10.1621/AMjW8Lrezy.1,
1759657,Estrogen-related receptors,ALL,ALL,House Mouse,Tspyl2,99.09,0.666666667,1.245483398,1.61235E-08,10.1621/AMjW8Lrezy.1,
1785969,Estrogen-related receptors,ALL,ALL,House Mouse,Defb42,99.09,0.666666667,1.248541731,1.61235E-08,10.1621/AMjW8Lrezy.1,
1785039,Estrogen-related receptors,ALL,ALL,House Mouse,Frem2,99.09,0.666666667,1.32424131,1.61235E-08,10.1621/AMjW8Lrezy.1,
1782061,Estrogen-related receptors,ALL,ALL,House Mouse,Tdrd12,99.09,0.666666667,2.997310985,1.61235E-08,10.1621/AMjW8Lrezy.1,
1781859,Estrogen-related receptors,ALL,ALL,House Mouse,Smtnl2,99.09,0.666666667,1.825373358,1.61235E-08,10.1621/AMjW8Lrezy.1,
1781192,Estrogen-related receptors,ALL,ALL,House Mouse,Sh3tc2,99.09,0.666666667,1.188872273,1.61235E-08,10.1621/AMjW8Lrezy.1,
1780172,Estrogen-related receptors,ALL,ALL,House Mouse,Slc16a13,99.09,0.666666667,1.458331043,1.61235E-08,10.1621/AMjW8Lrezy.1,
1780155,Estrogen-related receptors,ALL,ALL,House Mouse,Bdh2,99.09,0.666666667,1.50328851,1.61235E-08,10.1621/AMjW8Lrezy.1,
1779240,Estrogen-related receptors,ALL,ALL,House Mouse,Cnksr1,99.09,0.666666667,1.410875686,1.61235E-08,10.1621/AMjW8Lrezy.1,
1779228,Estrogen-related receptors,ALL,ALL,House Mouse,Asic1,99.09,0.666666667,1.41595467,1.61235E-08,10.1621/AMjW8Lrezy.1,
1779221,Estrogen-related receptors,ALL,ALL,House Mouse,Wipf3,99.09,0.666666667,1.287305347,1.61235E-08,10.1621/AMjW8Lrezy.1,
